,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,SalePrice
348,11.3825332881,11.7118459299,0.0,0.730463147119,1.19431763788,Twnhs,1.82033410364,1.54096275563,10.6213640218,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,1.19431763788,8.00244873752,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.19431763788,VinylSd,Wd Shng,1.82033410364,1.54096275563,0.0,PConc,1.19431763788,2.25967378672,10.137337571,1.19431763788,2.05564153806,1.19431763788,2.05564153806,BuiltIn,14.1875268145,13.5456863095,0.730463147119,GasA,0.0,2Story,0.730463147119,1.19431763788,Lvl,0.0,14.8243548369,Inside,4.79212964384,1.54096275563,0.0,1.19431763788,RL,6.770766202,Stone,None,0.0,0.730463147119,NridgHt,4.32294751414,1.82033410364,2.44026837836,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,11.3825332881,0.0,14.1875268145,14.1890874262,1.19431763788,14.7472287534,11.9447143749
349,13.9372259433,11.7688420927,0.0,0.730463147119,1.82033410364,1Fam,1.82033410364,1.54096275563,13.1184125294,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,0.0,9.93984515487,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,0.0,CemntBd,CmentBd,1.82033410364,0.0,1.19431763788,PConc,1.19431763788,2.25967378672,11.1703267906,1.54096275563,2.05564153806,0.0,2.05564153806,Attchd,14.1922066658,15.1761817197,0.730463147119,GasA,0.0,2Story,0.730463147119,0.0,Lvl,0.0,22.8763862883,Inside,5.55949035842,0.730463147119,0.0,2.88584647249,RL,11.7373011102,BrkFace,None,0.0,2.25967378672,NridgHt,0.0,1.82033410364,2.75025029749,1.19431763788,0.0,1.54096275563,CompShg,Hip,Partial,New,0.0,0.730463147119,2.88584647249,13.9372259433,0.0,14.1906473764,14.1922066658,0.0,16.9378916168,12.9880431023
350,13.9721589662,0.0,0.0,0.730463147119,1.19431763788,TwnhsE,1.82033410364,1.54096275563,0.0,0.0,2.25967378672,2.25967378672,0.0,0.0,0.0,13.9721589662,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,0.0,MetalSd,MetalSd,1.82033410364,1.19431763788,0.730463147119,PConc,1.19431763788,2.25967378672,10.8139605843,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1937652949,13.9721589662,0.0,GasA,0.0,1Story,0.730463147119,0.0,Lvl,0.0,18.9131886565,Inside,5.91494001896,0.0,0.0,0.0,RL,9.47300645619,BrkFace,None,0.0,1.54096275563,NridgHt,5.49416128889,1.82033410364,2.75025029749,1.19431763788,0.0,1.54096275563,CompShg,Hip,Partial,New,0.0,0.730463147119,2.25967378672,13.9721589662,8.21155789074,14.1937652949,14.1937652949,0.730463147119,16.2326256329,12.6700016113
351,13.2077047578,0.0,0.0,0.730463147119,1.19431763788,1Fam,1.82033410364,0.730463147119,12.3486257969,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,1.19431763788,9.53240705659,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,Wd Sdng,Wd Sdng,1.82033410364,2.05564153806,0.730463147119,PConc,0.730463147119,2.25967378672,9.97929804993,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1608946163,13.2077047578,0.730463147119,GasA,1.19431763788,1Story,0.730463147119,1.19431763788,Low,0.730463147119,17.4437686221,Inside,6.23311566773,0.0,0.0,0.0,RL,0.0,None,None,0.0,1.54096275563,ClearCr,6.22121363288,1.82033410364,2.44026837836,1.19431763788,0.0,1.54096275563,CompShg,Gable,Abnorml,WD,7.92095530044,0.730463147119,2.25967378672,13.2077047578,0.0,14.1608946163,14.1608946163,0.0,15.3841914936,12.1547846143
352,10.8097147928,10.2467361534,0.0,0.730463147119,1.54096275563,1Fam,0.0,1.19431763788,8.47316313112,9.59059842056,1.54096275563,2.05564153806,0.0,0.730463147119,1.82033410364,0.0,0.0,Artery,Norm,SBrkr,0.0,1.82033410364,1.54096275563,VinylSd,VinylSd,1.82033410364,1.54096275563,0.0,CBlock,0.730463147119,2.25967378672,8.10359365025,0.730463147119,0.730463147119,1.54096275563,2.05564153806,Detchd,14.0894510349,12.4241478899,0.0,GasA,1.82033410364,1.5Fin,0.730463147119,1.54096275563,Lvl,0.0,19.4945224742,Inside,5.68450665682,1.54096275563,0.0,2.75025029749,RL,0.0,None,None,0.0,2.05564153806,Edwards,0.0,2.05564153806,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,ConLw,0.0,0.730463147119,2.05564153806,10.8097147928,5.28526641681,14.0894510349,14.1038515117,1.19431763788,13.7291125294,11.4616426968
353,11.2228674473,0.0,0.0,0.730463147119,1.19431763788,1Fam,1.82033410364,1.54096275563,0.0,0.0,2.25967378672,2.25967378672,0.0,0.0,1.82033410364,10.843518696,0.730463147119,Norm,Norm,SBrkr,0.0,1.19431763788,1.54096275563,VinylSd,VinylSd,1.82033410364,1.54096275563,0.0,BrkTil,0.730463147119,2.25967378672,10.189934126,1.19431763788,2.05564153806,1.54096275563,2.05564153806,Detchd,14.1906473764,11.2228674473,0.0,GasA,1.19431763788,1Story,0.730463147119,1.54096275563,Lvl,0.0,19.2442230432,Inside,5.68450665682,1.54096275563,0.0,2.25967378672,RM,0.0,None,None,0.0,2.44026837836,OldTown,0.0,2.44026837836,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.05564153806,10.843518696,6.770766202,14.0685498726,14.1875268145,1.82033410364,12.9767524789,11.5702599744
354,12.6265573723,9.73416781526,0.0,0.730463147119,1.19431763788,1Fam,1.82033410364,1.54096275563,9.64135129614,0.0,1.54096275563,2.25967378672,0.0,0.0,1.82033410364,10.524981344,0.730463147119,Norm,Norm,SBrkr,6.80814536412,1.82033410364,1.54096275563,Wd Sdng,MetalSd,1.82033410364,1.19431763788,1.19431763788,CBlock,0.730463147119,2.25967378672,8.51121971015,0.730463147119,2.05564153806,1.54096275563,2.05564153806,Attchd,14.0878474822,13.4874456263,0.0,GasA,0.0,1.5Fin,0.730463147119,1.54096275563,Bnk,0.0,19.1891576774,Inside,5.68450665682,1.54096275563,0.0,2.75025029749,RL,0.0,None,None,0.0,2.60259446877,SWISU,0.0,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,11.9519403111,0.0,14.0878474822,14.1828410045,0.0,14.9371820948,11.8494048444
355,12.6459087206,0.0,0.0,0.730463147119,1.54096275563,1Fam,0.730463147119,1.54096275563,9.27983644681,10.4874443461,0.0,0.730463147119,0.730463147119,0.0,1.19431763788,9.19281974985,0.730463147119,Norm,Norm,SBrkr,0.0,1.19431763788,1.19431763788,VinylSd,VinylSd,1.82033410364,1.54096275563,0.0,PConc,1.19431763788,2.25967378672,10.3768541894,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1750180347,12.6459087206,0.0,GasA,0.0,1Story,0.730463147119,1.19431763788,Lvl,0.0,20.3468807417,Inside,6.75185342324,0.730463147119,0.0,2.05564153806,RL,0.0,None,None,0.0,2.88584647249,CollgCr,4.26316077839,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,12.6459087206,0.0,14.1750180347,14.1750180347,0.730463147119,14.7606389981,12.0867315217
356,12.5653650862,0.0,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,1.54096275563,10.5620595695,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,1.19431763788,10.7322722855,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,HdBoard,HdBoard,1.82033410364,1.54096275563,0.0,PConc,1.19431763788,2.25967378672,9.71584164009,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1703162539,12.5653650862,0.0,GasA,1.19431763788,1Story,0.730463147119,1.19431763788,Lvl,0.0,19.5648232,Inside,5.80273872402,0.0,0.0,2.05564153806,RL,6.770766202,BrkFace,None,0.0,2.75025029749,Gilbert,4.26316077839,2.05564153806,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,12.543063139,7.02090942439,14.1703162539,14.1703162539,1.54096275563,14.658881211,12.0610526538
357,12.5030491862,0.0,0.0,0.730463147119,1.54096275563,TwnhsE,1.82033410364,1.54096275563,11.7499542551,0.0,0.0,2.25967378672,0.730463147119,0.0,1.19431763788,8.76353431735,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,CemntBd,CmentBd,1.19431763788,1.82033410364,0.730463147119,PConc,0.730463147119,2.25967378672,10.4109433476,1.19431763788,2.05564153806,0.0,2.05564153806,Attchd,14.1451380122,12.5030491862,0.730463147119,GasA,1.82033410364,1Story,0.730463147119,1.54096275563,Lvl,0.0,16.6562439529,Inside,5.13356729283,1.54096275563,0.0,0.0,RM,0.0,None,None,0.0,2.88584647249,MeadowV,6.44823231602,1.82033410364,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,12.5030491862,10.4494360383,14.1451380122,14.1451380122,0.730463147119,14.6020688944,11.8056025416
358,12.9942340649,0.0,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,0.0,9.02589035039,8.97856662105,0.730463147119,2.05564153806,0.0,0.730463147119,1.82033410364,10.1053261355,0.730463147119,Norm,Norm,FuseF,8.97856662105,1.82033410364,1.54096275563,Wd Sdng,ImStucc,1.82033410364,1.54096275563,0.0,CBlock,0.730463147119,1.54096275563,8.93041755788,0.730463147119,2.05564153806,1.54096275563,2.05564153806,BuiltIn,14.1166046102,12.9942340649,0.0,GasA,0.0,SLvl,0.730463147119,1.19431763788,Lvl,0.0,18.4538244485,Inside,6.4910697838,0.0,0.0,3.2377281977,RL,7.02090942439,BrkFace,None,0.0,2.75025029749,ClearCr,0.0,1.54096275563,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Hip,Abnorml,WD,0.0,0.730463147119,2.25967378672,12.2955336706,7.72435896281,14.1166046102,14.1166046102,0.0,14.7793338052,11.7752974217
359,12.3591440859,11.6342580742,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,0.0,11.9990870643,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,1.19431763788,7.18491718154,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.19431763788,VinylSd,VinylSd,1.82033410364,2.05564153806,0.730463147119,PConc,1.19431763788,2.25967378672,10.7060183259,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1797138127,14.0620946584,0.730463147119,GasA,0.0,2Story,0.730463147119,1.19431763788,Lvl,0.0,20.6137525286,CulDSac,6.17297207852,0.0,0.0,2.88584647249,RL,10.4206126672,BrkFace,None,0.0,2.60259446877,NoRidge,6.09862610497,1.82033410364,2.60259446877,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,9.55193587986,0.730463147119,2.44026837836,12.3591440859,8.19031829843,14.1797138127,14.1797138127,0.0,15.5007637693,12.5425484536
360,11.8677685874,0.0,0.0,0.730463147119,1.19431763788,1Fam,1.82033410364,0.0,11.4142267056,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,1.19431763788,6.93453998987,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,VinylSd,VinylSd,1.19431763788,2.05564153806,0.730463147119,CBlock,0.730463147119,2.25967378672,10.1160350964,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.148294744,11.8677685874,0.0,GasA,0.0,SFoyer,0.730463147119,1.54096275563,Lvl,0.0,18.7736833429,CulDSac,6.07328940299,0.0,0.0,3.34076031054,RL,0.0,None,None,0.0,2.60259446877,Mitchel,0.0,2.05564153806,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,8.01388369737,0.730463147119,2.05564153806,11.7938565182,0.0,14.148294744,14.148294744,0.730463147119,13.8560948208,11.9576176965
361,12.0914047366,10.3571998328,0.0,1.19431763788,1.54096275563,1Fam,1.82033410364,1.54096275563,9.70970701488,0.0,2.05564153806,2.25967378672,0.730463147119,0.0,1.82033410364,10.189934126,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,MetalSd,MetalSd,1.82033410364,1.54096275563,0.0,CBlock,0.730463147119,2.25967378672,8.51121971015,0.730463147119,2.05564153806,1.54096275563,2.05564153806,Detchd,14.0878474822,13.3127353992,0.0,GasA,1.19431763788,1.5Fin,0.730463147119,1.54096275563,Lvl,0.0,19.5203664491,Inside,5.39227633723,1.54096275563,0.0,2.75025029749,RL,0.0,None,None,0.0,2.75025029749,BrkSide,0.0,1.82033410364,2.05564153806,0.0,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.60259446877,11.7782450416,0.0,14.0878474822,14.154600081,1.19431763788,14.7445409852,11.8844959179
362,10.2467361534,13.1539869566,0.0,0.730463147119,1.82033410364,1Fam,1.19431763788,1.82033410364,0.0,0.0,1.82033410364,1.82033410364,0.0,0.0,1.54096275563,0.0,0.730463147119,Norm,Norm,SBrkr,7.83679733308,1.82033410364,1.19431763788,HdBoard,HdBoard,1.82033410364,0.0,0.730463147119,Slab,1.54096275563,2.25967378672,11.0389476857,1.19431763788,2.05564153806,1.19431763788,2.05564153806,BuiltIn,14.1875268145,14.0588627748,0.0,GasA,0.0,SFoyer,0.730463147119,1.19431763788,Lvl,0.0,18.6510779774,Corner,5.80273872402,1.54096275563,0.0,3.34076031054,RL,10.2722019625,BrkFace,None,0.0,2.75025029749,Edwards,0.0,1.82033410364,2.44026837836,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,ConLD,0.0,0.730463147119,2.44026837836,0.0,0.0,14.1875268145,14.1875268145,1.54096275563,14.0588627748,12.1985494169
363,10.1847161701,10.2924195347,0.0,0.730463147119,1.19431763788,Twnhs,1.82033410364,1.54096275563,7.6465380079,0.0,0.0,2.25967378672,0.0,0.0,1.82033410364,9.18544495383,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,HdBoard,HdBoard,1.82033410364,1.54096275563,0.0,CBlock,0.730463147119,2.25967378672,8.72889799237,0.730463147119,2.05564153806,1.54096275563,2.05564153806,Detchd,14.1388163968,12.0885585075,0.730463147119,GasA,1.19431763788,2Story,0.730463147119,1.19431763788,Lvl,0.0,13.6449222327,Inside,3.93251029407,1.54096275563,0.0,1.19431763788,RM,10.3224921407,BrkFace,None,0.0,2.44026837836,BrDale,0.0,2.44026837836,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.05564153806,10.1847161701,8.60406335642,14.1388163968,14.1937652949,1.54096275563,13.2423881265,11.678448378
364,11.473246903,11.4525404546,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,1.19431763788,11.1929515353,0.0,1.19431763788,2.25967378672,0.730463147119,0.0,1.19431763788,6.31473475683,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,HdBoard,HdBoard,1.82033410364,2.05564153806,0.730463147119,PConc,1.19431763788,2.25967378672,10.5895744248,1.19431763788,2.05564153806,0.0,2.05564153806,Attchd,14.1451380122,13.4474435091,0.730463147119,GasA,1.82033410364,2Story,0.730463147119,1.54096275563,Lvl,0.0,22.5100140819,FR2,6.22121363288,0.0,0.0,2.88584647249,RL,7.02090942439,BrkFace,None,0.0,2.75025029749,NWAmes,6.86313543685,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,11.4938202736,9.0724189294,14.1451380122,14.1451380122,0.0,14.7202646168,12.1547846143
365,11.0389476857,11.0389476857,0.0,0.730463147119,1.54096275563,1Fam,0.0,1.54096275563,10.0402447906,0.0,2.05564153806,2.25967378672,0.0,0.0,1.82033410364,8.27426574112,0.730463147119,Norm,Norm,FuseA,8.2948409556,1.19431763788,1.54096275563,VinylSd,VinylSd,1.82033410364,1.54096275563,0.0,CBlock,0.730463147119,2.25967378672,10.1053261355,0.730463147119,0.730463147119,1.54096275563,2.05564153806,Detchd,14.1261404153,12.9767524789,0.0,GasA,1.19431763788,2Story,0.730463147119,1.54096275563,Lvl,0.0,20.1411528143,Inside,5.65392114828,1.54096275563,0.0,3.01134024326,RM,0.0,None,None,0.0,2.75025029749,IDOTRR,7.15298821356,2.25967378672,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Hip,Normal,WD,0.0,0.730463147119,2.25967378672,11.0389476857,0.0,14.0556280328,14.1781492193,1.54096275563,14.2077633459,11.8981946685
366,13.0845963403,0.0,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,1.54096275563,10.7798293729,0.0,0.730463147119,2.25967378672,0.730463147119,0.0,1.19431763788,11.4560008505,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,Plywood,Plywood,1.82033410364,1.19431763788,1.19431763788,CBlock,0.730463147119,2.25967378672,10.3423742273,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1245528347,13.0845963403,0.730463147119,GasA,1.19431763788,1Story,0.730463147119,1.54096275563,Lvl,0.0,19.6708084717,Inside,6.04766390611,0.0,0.0,2.05564153806,RL,8.57654544925,BrkFace,None,0.0,2.75025029749,NAmes,6.12368100317,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,7.93275602028,0.730463147119,2.25967378672,13.0845963403,0.0,14.1245528347,14.1245528347,1.54096275563,15.2475533739,11.9766657705
367,13.1623050651,0.0,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,0.730463147119,9.53240705659,0.0,1.19431763788,2.25967378672,0.0,0.730463147119,1.19431763788,11.2525025301,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,Plywood,Plywood,1.82033410364,1.19431763788,0.730463147119,CBlock,0.730463147119,2.25967378672,8.99443137498,0.730463147119,2.05564153806,1.19431763788,2.05564153806,Basment,14.1229645669,13.1623050651,0.0,GasA,1.19431763788,SLvl,0.730463147119,1.54096275563,Lvl,0.0,19.5229429128,Corner,6.67465227619,0.0,0.0,3.2377281977,RL,9.06471815509,BrkFace,None,0.0,1.54096275563,NAmes,6.8449460252,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,Tar&Grv,Gable,Normal,WD,0.0,0.730463147119,2.25967378672,12.3931028131,5.80273872402,14.1229645669,14.1229645669,1.19431763788,14.9307875838,12.0137068135
368,12.8061145422,0.0,0.0,0.730463147119,1.19431763788,1Fam,1.82033410364,1.54096275563,10.4684999101,0.0,1.54096275563,2.25967378672,0.0,0.0,1.82033410364,11.2525025301,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,HdBoard,HdBoard,1.82033410364,1.19431763788,0.730463147119,PConc,0.730463147119,2.25967378672,8.54874312625,0.730463147119,2.05564153806,0.0,2.05564153806,Attchd,14.1102336058,12.8061145422,0.0,GasA,1.19431763788,1Story,0.730463147119,1.54096275563,Lvl,0.0,18.9033659868,Inside,6.17297207852,1.54096275563,0.0,2.05564153806,RL,8.10359365025,BrkFace,None,0.0,2.05564153806,NAmes,6.61504415131,2.05564153806,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.44026837836,12.8061145422,0.0,14.1102336058,14.1102336058,1.82033410364,14.9384597109,11.7905647773
369,12.8495719946,0.0,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,1.54096275563,6.0217423524,8.67610089137,0.0,2.05564153806,0.730463147119,0.0,1.82033410364,11.2708843774,0.730463147119,Norm,Norm,SBrkr,0.0,1.19431763788,1.54096275563,Wd Sdng,Wd Sdng,1.82033410364,1.19431763788,0.730463147119,CBlock,0.730463147119,2.25967378672,10.6348873472,1.19431763788,2.05564153806,0.0,2.05564153806,Detchd,14.1781492193,12.8495719946,0.0,GasA,0.0,1Story,0.730463147119,1.19431763788,Lvl,0.0,19.8060429214,Corner,6.04766390611,0.0,0.0,2.05564153806,RL,0.0,None,None,0.0,2.05564153806,NAmes,3.61822251784,2.25967378672,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,7.89719027913,0.730463147119,2.44026837836,12.2982083588,9.48631390115,14.1181956335,14.1922066658,1.82033410364,14.6931064502,11.995357787
370,11.990298348,11.1891920108,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,1.54096275563,0.0,0.0,2.25967378672,2.25967378672,0.0,0.0,1.19431763788,11.990298348,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,VinylSd,VinylSd,1.82033410364,2.05564153806,0.730463147119,PConc,1.19431763788,2.25967378672,10.062098309,1.19431763788,2.05564153806,1.19431763788,2.05564153806,Attchd,14.1828410045,13.6158049371,0.730463147119,GasA,0.0,2Story,0.730463147119,1.54096275563,Lvl,0.0,19.058499502,Inside,5.80273872402,0.0,0.0,2.88584647249,RL,0.0,None,None,0.0,0.0,Gilbert,4.96993905245,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.44026837836,11.990298348,6.65495044352,14.1828410045,14.1828410045,0.0,15.0405523078,12.0575784377
371,12.4472453614,10.1053261355,0.0,0.730463147119,1.82033410364,1Fam,1.19431763788,1.82033410364,0.0,0.0,1.82033410364,1.82033410364,0.0,0.0,1.54096275563,0.0,0.730463147119,Feedr,Norm,SBrkr,0.0,1.82033410364,1.54096275563,WdShing,Plywood,1.82033410364,1.19431763788,0.730463147119,CBlock,1.19431763788,1.54096275563,11.0703595413,1.19431763788,2.05564153806,0.0,2.05564153806,Detchd,14.1687476567,13.474161559,0.0,GasA,1.82033410364,1.5Fin,0.730463147119,1.54096275563,Lvl,0.0,22.1032172812,Inside,6.22121363288,1.54096275563,0.0,2.75025029749,RL,0.0,None,None,0.0,2.75025029749,ClearCr,5.65392114828,1.54096275563,1.82033410364,0.0,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.44026837836,0.0,0.0,14.1181956335,14.1181956335,1.19431763788,13.474161559,11.8088212126
372,11.3397786879,0.0,0.0,0.730463147119,1.19431763788,TwnhsE,1.82033410364,1.54096275563,10.8393133911,7.0378181973,0.0,1.54096275563,0.730463147119,0.0,1.19431763788,0.0,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,Plywood,Plywood,1.19431763788,1.54096275563,0.0,CBlock,0.730463147119,2.25967378672,8.72889799237,0.730463147119,2.05564153806,1.54096275563,2.05564153806,Attchd,14.1577486963,11.3397786879,0.0,GasA,1.82033410364,1Story,0.730463147119,1.54096275563,Lvl,0.0,18.5850614955,Inside,5.35720320242,1.54096275563,0.0,0.0,RL,0.0,None,None,0.0,1.82033410364,SawyerW,0.0,1.82033410364,2.25967378672,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,6.44823231602,0.730463147119,1.82033410364,11.310952734,9.41234055431,14.1577486963,14.1577486963,1.82033410364,13.2947799202,11.7360770163
373,12.92154691,0.0,0.0,0.730463147119,1.54096275563,1Fam,1.82033410364,1.54096275563,9.88254591799,7.87320345493,0.730463147119,1.54096275563,0.730463147119,0.0,1.82033410364,0.0,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.54096275563,MetalSd,MetalSd,0.730463147119,1.54096275563,0.0,PConc,0.730463147119,1.54096275563,8.78068859194,0.730463147119,2.05564153806,1.54096275563,2.05564153806,Attchd,14.1086391235,12.92154691,0.0,GasA,1.82033410364,1Story,0.730463147119,1.54096275563,Lvl,0.0,20.1200426646,Inside,6.19722100088,1.54096275563,0.0,2.05564153806,RL,0.0,None,None,0.0,1.19431763788,NAmes,0.0,2.05564153806,2.05564153806,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.05564153806,10.7755362589,5.85955120861,14.1086391235,14.1086391235,1.54096275563,14.0669371365,11.7199477644
374,11.6635719622,12.3459910657,0.0,0.730463147119,1.82033410364,1Fam,1.82033410364,1.54096275563,0.0,0.0,2.25967378672,2.25967378672,0.0,0.0,1.19431763788,11.6635719622,0.730463147119,Norm,Norm,SBrkr,0.0,1.82033410364,1.19431763788,VinylSd,VinylSd,1.82033410364,1.19431763788,0.730463147119,PConc,1.19431763788,2.25967378672,9.91705993866,1.19431763788,2.05564153806,0.0,2.05564153806,BuiltIn,14.1875268145,14.0685498726,0.730463147119,GasA,0.0,2Story,0.730463147119,1.19431763788,Lvl,0.0,19.0958782947,Inside,5.83132789274,1.54096275563,0.0,2.88584647249,RL,0.0,None,None,0.0,2.75025029749,CollgCr,5.28526641681,1.82033410364,2.44026837836,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,2.60259446877,11.6635719622,6.65495044352,14.1875268145,14.1890874262,0.730463147119,15.2322010517,12.2991120673
375,11.8433166717,0.0,0.0,0.730463147119,0.730463147119,1Fam,1.54096275563,0.730463147119,9.39182713476,0.0,0.730463147119,2.25967378672,0.730463147119,0.0,0.730463147119,9.27268714633,0.0,Norm,Norm,FuseA,0.0,0.730463147119,0.730463147119,Wd Sdng,Wd Sdng,1.82033410364,1.54096275563,0.0,BrkTil,0.0,0.0,0.0,0.0,1.54096275563,0.730463147119,1.54096275563,None,0.0,11.8433166717,0.730463147119,GasA,1.19431763788,1Story,0.730463147119,0.730463147119,Low,1.19431763788,19.8821641689,Inside,5.81707968442,0.0,0.0,2.25967378672,RL,0.0,None,None,0.0,2.05564153806,Edwards,0.0,0.0,0.730463147119,1.19431763788,0.0,1.54096275563,CompShg,Gable,Normal,WD,0.0,0.730463147119,1.82033410364,11.0820581589,0.0,14.0588627748,14.1038515117,1.54096275563,13.4722597764,11.0186455365
